state,action,next_state,reward,done
[ 0.6653245   0.74655426 -0.11651504 -0.9931889   1.6064507  -2.7340002 ],0,[ 0.4828463   0.8757051  -0.49509454 -0.8688391   0.61591816 -1.30239   ],-1.0100463857972004,False
[ 0.4828463   0.8757051  -0.49509454 -0.8688391   0.61591816 -1.30239   ],0,[ 0.4664681   0.884538   -0.59997344 -0.8000199  -0.4284816   0.04309458],-1.008942476716105,False
[ 0.4664681   0.884538   -0.59997344 -0.8000199  -0.4284816   0.04309458],2,[ 0.6319578   0.7750028  -0.43993783 -0.89802825 -1.5347179   1.8549038 ],-1.0104991003994568,False
[ 0.69007415 -0.7237387   0.6590762   0.75207615  2.3040583  -4.302266  ],1,[ 0.968335   -0.24965441  0.9879924  -0.15450251  3.105813   -5.4358053 ],-1.018864703821045,False
[ 0.968335   -0.24965441  0.9879924  -0.15450251  3.105813   -5.4358053 ],1,[ 0.93904036  0.34380698  0.41551647 -0.90958565  2.7891386  -4.1565433 ],-1.0164194895726555,False
[ 0.93904036  0.34380698  0.41551647 -0.90958565  2.7891386  -4.1565433 ],0,[ 0.6647263   0.747087   -0.23636168 -0.97166514  2.084815   -2.5130208 ],-1.0123352884876105,False
[ 0.6647263   0.747087   -0.23636168 -0.97166514  2.084815   -2.5130208 ],2,[ 0.40737423  0.9132613  -0.5176549  -0.8555895   0.95814925 -0.580694  ],-1.0097787176041464,False
[ 0.40737423  0.9132613  -0.5176549  -0.8555895   0.95814925 -0.580694  ],1,[ 0.33888534  0.94082767 -0.48096585 -0.8767393  -0.2309722   0.99713653],-1.010007536888032,False
[ 0.830833  -0.5565218  0.8632891  0.5047097  3.155636  -5.505513 ],0,[ 0.9946008   0.10377519  0.786813   -0.6171915   3.5468156  -5.8952703 ],-1.0184121475765628,False
[ 0.9946008   0.10377519  0.786813   -0.6171915   3.5468156  -5.8952703 ],0,[ 0.72907454  0.6844343  -0.09473642 -0.9955024   2.8750544  -4.018282  ],-1.0134136061291577,False
[ 0.72907454  0.6844343  -0.09473642 -0.9955024   2.8750544  -4.018282  ],0,[ 0.32850388  0.94450265 -0.6589178  -0.75221497  1.9073589  -2.2916446 ],-1.0082251580682162,False
[ 0.32850388  0.94450265 -0.6589178  -0.75221497  1.9073589  -2.2916446 ],2,[ 0.07939093  0.9968436  -0.8368967  -0.54736084  0.6297238  -0.46700215],-1.00558582017646,False
[ 0.07939093  0.9968436  -0.8368967  -0.54736084  0.6297238  -0.46700215],0,[ 0.07269623  0.99735415 -0.81515914 -0.57923704 -0.5633895   0.85177356],-1.0059114166579213,False
[ 0.66654766 -0.7454624  -0.07177268  0.997421   -2.6656013   4.1149263 ],0,[ 0.308708   -0.95115685 -0.6252384   0.7804338  -1.4725975   2.0052564 ],-1.008580068597118,False
[ 0.308708   -0.95115685 -0.6252384   0.7804338  -1.4725975   2.0052564 ],0,[ 0.14666784 -0.9891858  -0.7801137   0.62563777 -0.18494955  0.21419588],-1.0065112222940165,False
[ 0.14666784 -0.9891858  -0.7801137   0.62563777 -0.18494955  0.21419588],2,[ 0.2257056  -0.97419554 -0.7203851   0.6935743   0.98451185 -1.1281275 ],-1.00738787647195,False
[ 0.2257056  -0.97419554 -0.7203851   0.6935743   0.98451185 -1.1281275 ],2,[ 0.5100219  -0.8601614  -0.42066747  0.9072149   2.064683   -2.6125972 ],-1.0107582352419318,False
[ 0.5100219  -0.8601614  -0.42066747  0.9072149   2.064683   -2.6125972 ],0,[ 0.87029773 -0.49252596  0.305829    0.95208645  3.1151218  -4.9140515 ],-1.01605387327541,False
[ 0.31047788  0.9505806   0.7752308  -0.63167804  3.018826   -3.504819  ],2,[-0.1427633  0.9897569  0.371906  -0.9282704  1.5796154 -1.6454232],-1.0072290415066671,False
[-0.1427633  0.9897569  0.371906  -0.9282704  1.5796154 -1.6454232],2,[-0.3172589   0.948339    0.1903449  -0.9817173   0.2284568  -0.30924606],-1.0055335326022372,False
[-0.3172589   0.948339    0.1903449  -0.9817173   0.2284568  -0.30924606],2,[-0.23369251  0.97231054  0.24880163 -0.96855444 -1.104477    0.9390698 ],-1.0064990013439494,False
[-0.23369251  0.97231054  0.24880163 -0.96855444 -1.104477    0.9390698 ],0,[ 0.10399644  0.99457765  0.51387596 -0.8578645  -2.3065531   2.027757  ],-1.0101065058911751,False
[ 0.10399644  0.99457765  0.51387596 -0.8578645  -2.3065531   2.027757  ],1,[ 0.641987    0.7667155   0.9017992  -0.43215534 -3.583616    3.8084471 ],-1.015522705818443,False
[ 0.33161     0.94341654  0.95652306 -0.29165673  3.49223    -5.201131  ],0,[-0.23082446  0.9729954   0.36097306 -0.93257624  2.1981096  -3.8362033 ],-1.0059324652814743,False
[-0.23082446  0.9729954   0.36097306 -0.93257624  2.1981096  -3.8362033 ],1,[-0.51289624  0.8584506  -0.26581967 -0.96402276  0.87910676 -2.6357083 ],-1.0045100758660348,False
[-0.51289624  0.8584506  -0.26581967 -0.96402276  0.87910676 -2.6357083 ],2,[-0.5491419   0.8357291  -0.6274985  -0.7786178  -0.44531557 -1.4544989 ],-1.0044615738828524,False
[-0.5491419   0.8357291  -0.6274985  -0.7786178  -0.44531557 -1.4544989 ],0,[-0.3632758   0.93168163 -0.76803374 -0.64040935 -1.663675   -0.44924402],-1.0051238992876919,False
[-0.3632758   0.93168163 -0.76803374 -0.64040935 -1.663675   -0.44924402],1,[ 0.09394441  0.99557745 -0.71997064 -0.6940045  -2.9863398   1.2666281 ],-1.0071724241651658,False
[ 0.9980525   0.06237976  0.966902    0.25514793 -3.0723178   4.6890483 ],0,[ 0.8756435  -0.482958    0.49747097  0.86748064 -2.4812636   3.0420597 ],-1.017302074655164,False
[ 0.8756435  -0.482958    0.49747097  0.86748064 -2.4812636   3.0420597 ],0,[ 0.61876345 -0.78557736  0.1144192   0.9934326  -1.4683895   1.0327302 ],-1.0146998000346834,False
[ 0.61876345 -0.78557736  0.1144192   0.9934326  -1.4683895   1.0327302 ],2,[ 0.45767945 -0.88911724  0.04605709  0.9989388  -0.42628828 -0.3263519 ],-1.0136693258893679,False
[ 0.45767945 -0.88911724  0.04605709  0.9989388  -0.42628828 -0.3263519 ],0,[ 0.4972712  -0.86759514  0.28774446  0.9577072   0.8839819  -2.1429546 ],-1.0147126039537806,False
[ 0.4972712  -0.86759514  0.28774446  0.9577072   0.8839819  -2.1429546 ],1,[ 0.72912914 -0.6843761   0.77344114  0.63386816  2.0546703  -3.7714648 ],-1.0172687184685034,False
[ 0.7650783  -0.6439373   0.6445079   0.76459765  3.0986943  -5.2870574 ],0,[ 0.9998932   0.01461365  0.93304664 -0.3597555   3.806615   -6.563917  ],-1.0193809753878302,False
[ 0.9998932   0.01461365  0.93304664 -0.3597555   3.806615   -6.563917  ],0,[ 0.75207466  0.6590779   0.05363744 -0.9985605   3.1251144  -4.7107644 ],-1.0145054318040871,False
[ 0.75207466  0.6590779   0.05363744 -0.9985605   3.1251144  -4.7107644 ],1,[ 0.32450658  0.94588345 -0.6234569  -0.7818577   2.0539122  -2.6505303 ],-1.0086173700602115,False
[ 0.32450658  0.94588345 -0.6234569  -0.7818577   2.0539122  -2.6505303 ],2,[ 0.04656352  0.9989153  -0.84917784 -0.5281069   0.77114415 -0.8071466 ],-1.005345569429397,False
[ 0.04656352  0.9989153  -0.84917784 -0.5281069   0.77114415 -0.8071466 ],1,[ 0.01798849  0.9998382  -0.85438436 -0.5196416  -0.48640785  0.70440024],-1.0052217689588356,False
[ 0.9998932   0.01461365  0.93304664 -0.3597555   3.806615   -6.563917  ],1,[ 0.7588408   0.6512762   0.08069324 -0.996739    3.0322213  -4.4652996 ],-1.0146922646075185,False
[ 0.7588408   0.6512762   0.08069324 -0.996739    3.0322213  -4.4652996 ],0,[ 0.3427297   0.93943405 -0.5840771  -0.8116982   2.0499651  -2.6524863 ],-1.0090508605136823,False
[ 0.3427297   0.93943405 -0.5840771  -0.8116982   2.0499651  -2.6524863 ],1,[ 0.05975391  0.9982131  -0.8332409  -0.5529101   0.83465177 -1.0034307 ],-1.0056188663876624,False
[ 0.05975391  0.9982131  -0.8332409  -0.5529101   0.83465177 -1.0034307 ],1,[ 0.01844999  0.99982977 -0.8592382  -0.5115757  -0.4223688   0.51026547],-1.0051408564843907,False
[ 0.01844999  0.99982977 -0.8592382  -0.5115757  -0.4223688   0.51026547],2,[ 0.23199412  0.97271717 -0.68621916 -0.7273949  -1.7265103   2.297746  ],-1.0078034479523952,False
[ 0.4181991   0.9083554   0.20322773 -0.9791315  -0.272833    0.8017456 ],0,[ 0.5613273  0.8275939  0.4701414 -0.8825911 -1.3593711  2.0554967],-1.015556575131691,False
[ 0.5613273  0.8275939  0.4701414 -0.8825911 -1.3593711  2.0554967],0,[ 0.8217352  0.5698695  0.8555331 -0.5177481 -2.273588   3.2642946],-1.0181980572831797,False
[ 0.8217352  0.5698695  0.8555331 -0.5177481 -2.273588   3.2642946],0,[ 0.99474376  0.10239575  0.9867      0.16255178 -2.6345215   3.561654  ],-1.01959612796511,False
[ 0.99474376  0.10239575  0.9867      0.16255178 -2.6345215   3.561654  ],1,[ 0.91972643 -0.39255995  0.6950204   0.7189901  -2.310602    2.6317883 ],-1.0184120170018205,False
[ 0.91972643 -0.39255995  0.6950204   0.7189901  -2.310602    2.6317883 ],2,[ 0.69737476 -0.7167067   0.3589405   0.93336046 -1.5858486   1.3432349 ],-1.0161663645117236,False
[ 0.52973884  0.8481608   0.49237868 -0.87038106 -1.1701114   1.6281691 ],0,[ 0.7776805   0.62865967  0.82027656 -0.57196707 -2.1139383   2.811213  ],-1.0177516630029346,False
[ 0.7776805   0.62865967  0.82027656 -0.57196707 -2.1139383   2.811213  ],2,[ 0.9853326   0.17064495  0.9957162   0.09246217 -2.8491652   3.9794395 ],-1.0195066599164924,False
[ 0.9853326   0.17064495  0.9957162   0.09246217 -2.8491652   3.9794395 ],1,[ 0.9272764  -0.37437746  0.6813405   0.73196656 -2.572033    3.0652828 ],-1.0183309918102494,False
[ 0.9272764  -0.37437746  0.6813405   0.73196656 -2.572033    3.0652828 ],0,[ 0.68991244 -0.72389287  0.32289147  0.946436   -1.626899    1.1262904 ],-1.0159779750062479,False
[ 0.68991244 -0.72389287  0.32289147  0.946436   -1.626899    1.1262904 ],1,[ 0.51734394 -0.85577756  0.26254153  0.9649207  -0.5204009  -0.47495472],-1.0147892568586503,False
[ 0.98270386  0.185184    0.8099973  -0.5864336  -1.7530245   2.0450492 ],0,[ 0.9856013  -0.16908589  0.98328304 -0.18208359 -1.7228845   2.2469134 ],-1.0192393863233256,False
[ 0.9856013  -0.16908589  0.98328304 -0.18208359 -1.7228845   2.2469134 ],1,[ 0.8866233  -0.46249226  0.97032064  0.24182199 -1.3110354   1.896225  ],-1.0185877300704542,False
[ 0.8866233  -0.46249226  0.97032064  0.24182199 -1.3110354   1.896225  ],0,[ 0.7913586  -0.61135226  0.87594754  0.4824064  -0.42634603  0.6505288 ],-1.017794674271696,False
[ 0.7913586  -0.61135226  0.87594754  0.4824064  -0.42634603  0.6505288 ],0,[ 0.7987633  -0.60164547  0.8788021   0.47718635  0.54589516 -0.70817775],-1.0178781511303776,False
[ 0.7987633  -0.60164547  0.8788021   0.47718635  0.54589516 -0.70817775],2,[ 0.89047366 -0.45503473  0.9567731   0.29083532  1.1515177  -1.2711713 ],-1.0187479516052311,False
[ 0.9998932   0.01461365  0.93304664 -0.3597555   3.806615   -6.563917  ],2,[ 0.7655802  0.6433405  0.1078518 -0.994167   2.9379861 -4.217403 ],-1.0148773725597866,False
[ 0.7655802  0.6433405  0.1078518 -0.994167   2.9379861 -4.217403 ],2,[ 0.383642    0.9234819  -0.48462445 -0.8747223   1.8149259  -2.0039115 ],-1.0100550994487263,False
[ 0.383642    0.9234819  -0.48462445 -0.8747223   1.8149259  -2.0039115 ],2,[ 0.15611859  0.9877383  -0.658185   -0.7528562   0.53724813 -0.15908174],-1.0079698859677941,False
[ 0.15611859  0.9877383  -0.658185   -0.7528562   0.53724813 -0.15908174],1,[ 0.17464778  0.984631   -0.56247497 -0.82681435 -0.7269884   1.3727461 ],-1.008905197734716,False
[ 0.17464778  0.984631   -0.56247497 -0.82681435 -0.7269884   1.3727461 ],1,[ 0.4313558   0.9021819  -0.15808655 -0.98742527 -1.9681354   3.0667548 ],-1.0125400143814651,False
[ 0.9946008   0.10377519  0.786813   -0.6171915   3.5468156  -5.8952703 ],2,[ 0.74246264  0.6698875  -0.04264996 -0.9990901   2.6943197  -3.539067  ],-1.0138007456909643,False
[ 0.74246264  0.6698875  -0.04264996 -0.9990901   2.6943197  -3.539067  ],1,[ 0.385878    0.92254984 -0.52772737 -0.8494138   1.6719637  -1.6502404 ],-1.0096586620168855,False
[ 0.385878    0.92254984 -0.52772737 -0.8494138   1.6719637  -1.6502404 ],2,[ 0.18634582  0.9824842  -0.64416355 -0.7648878   0.3966499   0.17975096],-1.0081779883709856,False
[ 0.18634582  0.9824842  -0.64416355 -0.7648878   0.3966499   0.17975096],2,[ 0.23917897  0.9709755  -0.46897137 -0.8832134  -0.94149536  1.9516762 ],-1.00984589426836,False
[ 0.23917897  0.9709755  -0.46897137 -0.8832134  -0.94149536  1.9516762 ],0,[ 0.52063465  0.85377955  0.05069596 -0.99871415 -2.1059215   3.4880195 ],-1.013997104466211,False
[ 0.9946008   0.10377519  0.786813   -0.6171915   3.5468156  -5.8952703 ],1,[ 0.73577774  0.67722315 -0.06878986 -0.9976312   2.7853231  -3.7797642 ],-1.01360782562462,False
[ 0.73577774  0.67722315 -0.06878986 -0.9976312   2.7853231  -3.7797642 ],1,[ 0.36072144  0.9326736  -0.5866889  -0.8098124   1.7542623  -1.8657464 ],-1.0090438082925661,False
[ 0.36072144  0.9326736  -0.5866889  -0.8098124   1.7542623  -1.8657464 ],0,[ 0.1299367   0.9915223  -0.7551382  -0.6555656   0.61510795 -0.4530589 ],-1.0068182443612737,False
[ 0.1299367   0.9915223  -0.7551382  -0.6555656   0.61510795 -0.4530589 ],1,[ 0.13231504  0.9912077  -0.71297014 -0.7011944  -0.64043343  1.075009  ],-1.0073300765885547,False
[ 0.13231504  0.9912077  -0.71297014 -0.7011944  -0.64043343  1.075009  ],0,[ 0.36876333  0.92952335 -0.4255657  -0.90492755 -1.7950835   2.5030355 ],-1.010529815484928,False
[-0.09583981  0.9953968  -0.26661387 -0.9638034  -2.061064    0.26764068],0,[ 0.43220648  0.90177464 -0.04142937 -0.99914145 -3.3357897   2.1369348 ],-1.013153008736357,False
[ 0.43220648  0.90177464 -0.04142937 -0.99914145 -3.3357897   2.1369348 ],0,[ 0.93641007  0.3509077   0.581398   -0.8136193  -4.224134    4.4674993 ],-1.0176634225858332,False
[ 0.93641007  0.3509077   0.581398   -0.8136193  -4.224134    4.4674993 ],0,[ 0.87475294 -0.48456922  0.9971336   0.07566056 -4.1983447   5.27497   ],-1.0178366126237728,False
[ 0.87475294 -0.48456922  0.9971336   0.07566056 -4.1983447   5.27497   ],0,[ 0.33196256 -0.94329256  0.5841685   0.8116324  -2.9596937   3.23699   ],-1.0129149143310643,False
[ 0.33196256 -0.94329256  0.5841685   0.8116324  -2.9596937   3.23699   ],2,[-0.1309148 -0.9913936  0.1281817  0.9917507 -1.7374275  1.8047957],-1.0083551964000996,False
[ 0.82520443  0.56483424  0.5587421  -0.8293415  -1.6565025   2.0384865 ],1,[ 0.98043865  0.19682507  0.90756184 -0.41991845 -2.2904763   3.3059428 ],-1.0195289777987246,False
[ 0.98043865  0.19682507  0.90756184 -0.41991845 -2.2904763   3.3059428 ],2,[ 0.9598666  -0.28045708  0.9560353   0.29325154 -2.398305    3.7374494 ],-1.0195977737837227,False
[ 0.9598666  -0.28045708  0.9560353   0.29325154 -2.398305    3.7374494 ],2,[ 0.7591083  -0.6509643   0.57316494  0.81944007 -1.761811    2.7526326 ],-1.0172762880196489,False
[ 0.7591083  -0.6509643   0.57316494  0.81944007 -1.761811    2.7526326 ],0,[ 0.5828076  -0.8126102   0.2430065   0.97002465 -0.61814696  0.9135212 ],-1.015126855327995,False
[ 0.5828076  -0.8126102   0.2430065   0.97002465 -0.61814696  0.9135212 ],0,[ 0.5794058  -0.8150392   0.23661096  0.97160447  0.57632446 -0.8468437 ],-1.0150839529323248,False
[ 0.29835176  0.954456    0.75452805 -0.6562678   3.1408978  -3.8081932 ],1,[-0.18927814  0.9819235   0.2631131  -0.964765    1.8023195  -2.1670406 ],-1.0070824571542671,False
[-0.18927814  0.9819235   0.2631131  -0.964765    1.8023195  -2.1670406 ],2,[-0.40422502  0.91465956 -0.02633386 -0.9996532   0.47157258 -0.8332978 ],-1.0052076217056733,False
[-0.40422502  0.91465956 -0.02633386 -0.9996532   0.47157258 -0.8332978 ],1,[-0.38032252  0.9248539  -0.1027051  -0.9947119  -0.73631376  0.08338068],-1.0057870171164498,False
[-0.38032252  0.9248539  -0.1027051  -0.9947119  -0.73631376  0.08338068],2,[-0.10807703  0.99414253  0.05336076 -0.99857527 -2.0968337   1.5757021 ],-1.0087888207133509,False
[-0.10807703  0.99414253  0.05336076 -0.99857527 -2.0968337   1.5757021 ],0,[ 0.4207655   0.90716946  0.50060505 -0.8656758  -3.3222265   3.23902   ],-1.0141671746562284,False
[ 0.9053015  -0.42476958  0.694139    0.71984094  3.5127282  -5.6615763 ],2,[ 0.9564836   0.29178613  0.9176351  -0.39742404  3.5876205  -5.894741  ],-1.0195014929640942,False
[ 0.9564836   0.29178613  0.9176351  -0.39742404  3.5876205  -5.894741  ],1,[ 0.6033498   0.79747665  0.17342667 -0.9848468   2.5964973  -3.8582616 ],-1.0149337906693172,False
[ 0.6033498   0.79747665  0.17342667 -0.9848468   2.5964973  -3.8582616 ],0,[ 0.23631494  0.9716765  -0.41261584 -0.9109051   1.4746064  -2.20323   ],-1.0102391279300327,False
[ 0.23631494  0.9716765  -0.41261584 -0.9109051   1.4746064  -2.20323   ],1,[ 0.07013979  0.9975372  -0.64906615 -0.760732    0.20474313 -0.6382501 ],-1.0078347285394518,False
[ 0.07013979  0.9975372  -0.64906615 -0.760732    0.20474313 -0.6382501 ],2,[ 0.16243301  0.98671955 -0.6149022  -0.78860337 -1.1283771   1.0951631 ],-1.008406829843206,False
[ 0.9564836   0.29178613  0.9176351  -0.39742404  3.5876205  -5.894741  ],0,[ 0.59488076  0.80381393  0.146107   -0.9892688   2.6926873  -4.111436  ],-1.0147698507481013,False
[ 0.59488076  0.80381393  0.146107   -0.9892688   2.6926873  -4.111436  ],1,[ 0.21697302  0.9761776  -0.45810843 -0.88889635  1.4781495  -2.1974125 ],-1.009852965336006,False
[ 0.21697302  0.9761776  -0.45810843 -0.88889635  1.4781495  -2.1974125 ],2,[ 0.056634    0.998395   -0.6706018  -0.74181753  0.13970844 -0.42715386],-1.0075928206884455,False
[ 0.056634    0.998395   -0.6706018  -0.74181753  0.13970844 -0.42715386],0,[ 0.14846514  0.98891765 -0.6373322  -0.7705892  -1.058195    0.8816039 ],-1.0081589276779965,False
[ 0.14846514  0.98891765 -0.6373322  -0.7705892  -1.058195    0.8816039 ],0,[ 0.45699504  0.88946927 -0.3613473  -0.9324313  -2.1725495   2.378925  ],-1.0112123008271137,False
[ 0.64521515 -0.76400095  0.02188996  0.9997604  -2.7654555   4.3584924 ],1,[ 0.26029798 -0.9655283  -0.6024547   0.7981531  -1.5973402   2.413509  ],-1.0087411965437045,False
[ 0.26029798 -0.9655283  -0.6024547   0.7981531  -1.5973402   2.413509  ],0,[ 0.07444403 -0.99722517 -0.8114029   0.5844872  -0.28552037  0.6187143 ],-1.005969052717432,False
[ 0.07444403 -0.99722517 -0.8114029   0.5844872  -0.28552037  0.6187143 ],2,[ 0.13622378 -0.9906781  -0.806492    0.59124506  0.90319616 -0.70945615],-1.006120939433388,False
[ 0.13622378 -0.9906781  -0.806492    0.59124506  0.90319616 -0.70945615],2,[ 0.41794422 -0.9084727  -0.60893416  0.79322076  2.0177348  -2.1595187 ],-1.0088406307931295,False
[ 0.41794422 -0.9084727  -0.60893416  0.79322076  2.0177348  -2.1595187 ],2,[ 0.80021775 -0.5997096  -0.05544276  0.99846184  2.8977296  -3.8832955 ],-1.0135463859851126,False
[ 0.87475294 -0.48456922  0.9971336   0.07566056 -4.1983447   5.27497   ],1,[ 0.32048082 -0.947255    0.5591383   0.8290744  -3.0753555   3.5221102 ],-1.0128501878516059,False
[ 0.32048082 -0.947255    0.5591383   0.8290744  -3.0753555   3.5221102 ],2,[-0.16501077 -0.98629177  0.04712564  0.99888897 -1.8482715   2.0374515 ],-1.0081240897069774,False
[-0.16501077 -0.98629177  0.04712564  0.99888897 -1.8482715   2.0374515 ],1,[-0.39804178 -0.9173673  -0.23411666  0.9722085  -0.6010882   0.86892897],-1.0058701872324003,False
[-0.39804178 -0.9173673  -0.23411666  0.9722085  -0.6010882   0.86892897],0,[-0.39028242 -0.9206952  -0.28634423  0.9581268   0.68625987 -0.33366385],-1.0060361543793321,False
[-0.39028242 -0.9206952  -0.28634423  0.9581268   0.68625987 -0.33366385],1,[-0.13878746 -0.9903222  -0.10789661  0.99416214  1.9431925  -1.5705252 ],-1.008607280443894,False
[ 0.87475294 -0.48456922  0.9971336   0.07566056 -4.1983447   5.27497   ],2,[ 0.30902177 -0.951055    0.53373164  0.8456539  -3.1896706   3.804103  ],-1.0127821983452625,False
[ 0.30902177 -0.951055    0.53373164  0.8456539  -3.1896706   3.804103  ],2,[-0.19853261 -0.98009425 -0.03328526  0.9994459  -1.9578322   2.266176  ],-1.0078762680992448,False
[-0.19853261 -0.98009425 -0.03328526  0.9994459  -1.9578322   2.266176  ],1,[-0.44996965 -0.8930438  -0.35396254  0.9352596  -0.7268718   1.0966035 ],-1.0054453057899904,False
[-0.44996965 -0.8930438  -0.35396254  0.9352596  -0.7268718   1.0966035 ],1,[-0.4743424  -0.88034046 -0.46794367  0.8837583   0.45143837  0.15580675],-1.005256312756113,False
[-0.4743424  -0.88034046 -0.46794367  0.8837583   0.45143837  0.15580675],2,[-0.2859593  -0.95824176 -0.41960695  0.9077059   1.6047273  -0.7592612 ],-1.0070383290640434,False
[ 0.9564836   0.29178613  0.9176351  -0.39742404  3.5876205  -5.894741  ],2,[ 0.6118187   0.79099804  0.20077832 -0.9796367   2.4989016  -3.6024458 ],-1.0150954931708223,False
[ 0.6118187   0.79099804  0.20077832 -0.9796367   2.4989016  -3.6024458 ],1,[ 0.27209657  0.96226996 -0.32156083 -0.9468889   1.3112009  -1.7595295 ],-1.0109576373348093,False
[ 0.27209657  0.96226996 -0.32156083 -0.9468889   1.3112009  -1.7595295 ],0,[ 0.13085355  0.99140173 -0.51734006 -0.8557799   0.12519863 -0.427316  ],-1.0091157941753557,False
